,Province/State,Country/Region,First confirmed date in country (Est.),Lat,Long,Date,confirmed,recovered,death
1030,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-28 23:00:00,37.0,0.0,1.0
1031,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-28 23:00:00,206.0,1.0,2.0
1032,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-28 23:00:00,3554.0,80.0,125.0
1033,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-28 23:00:00,221.0,0.0,0.0
1034,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-28 23:00:00,16.0,0.0,0.0
1035,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-28 23:00:00,99.0,1.0,0.0
1036,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-28 23:00:00,109.0,3.0,0.0
1037,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-28 23:00:00,9.0,0.0,0.0
1038,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-28 23:00:00,36.0,0.0,0.0
1039,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-28 23:00:00,12.0,0.0,0.0
1040,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-28 23:00:00,6.0,0.0,0.0
1041,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-28 23:00:00,56.0,0.0,0.0
1042,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-28 23:00:00,121.0,0.0,0.0
1043,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-28 23:00:00,80.0,4.0,1.0
1044,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-28 23:00:00,27.0,0.0,0.0
1045,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-28 23:00:00,108.0,0.0,0.0
1046,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-28 23:00:00,25.0,0.0,0.0
1047,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-28 23:00:00,0.0,0.0,0.0
1048,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-28 23:00:00,13.0,0.0,0.0
1049,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-28 23:00:00,44.0,0.0,0.0
1050,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-28 23:00:00,296.0,3.0,0.0
1051,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-28 23:00:00,14.0,0.0,0.0
1052,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-28 23:00:00,7.0,0.0,0.0
1053,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-28 23:00:00,4.0,0.0,0.0
1054,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-28 23:00:00,8.0,0.0,0.0
1055,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-28 23:00:00,1.0,0.0,0.0
1056,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-28 23:00:00,1.0,0.0,0.0
1057,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-28 23:00:00,2.0,0.0,0.0
1058,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-28 23:00:00,1.0,1.0,0.0
1059,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-28 23:00:00,7.0,5.0,0.0
1060,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-28 23:00:00,8.0,0.0,0.0
1061,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-28 23:00:00,7.0,0.0,0.0
1062,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-28 23:00:00,2.0,0.0,0.0
1063,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-28 23:00:00,4.0,0.0,0.0
1064,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-28 23:00:00,1.0,0.0,0.0
1065,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-28 23:00:00,7.0,0.0,0.0
1066,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-28 23:00:00,1.0,0.0,0.0
1067,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-28 23:00:00,1.0,0.0,0.0
1068,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-28 23:00:00,3.0,0.0,0.0
1069,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-28 23:00:00,1.0,0.0,0.0
1070,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-28 23:00:00,1.0,0.0,0.0
1071,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-28 23:00:00,1.0,0.0,0.0
1072,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-28 23:00:00,1.0,0.0,0.0
1073,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-28 23:00:00,4.0,0.0,0.0
1074,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-28 23:00:00,0.0,0.0,0.0
1075,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-28 23:00:00,0.0,0.0,0.0
1076,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-28 23:00:00,0.0,0.0,0.0
1077,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-28 23:00:00,0.0,0.0,0.0
1078,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-28 23:00:00,0.0,0.0,0.0
1079,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-28 23:00:00,0.0,0.0,0.0
1080,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-28 23:00:00,0.0,0.0,0.0
1081,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-28 23:00:00,0.0,0.0,0.0
1082,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-28 23:00:00,0.0,0.0,0.0
1083,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-28 23:00:00,0.0,0.0,0.0
1084,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-28 23:00:00,0.0,0.0,0.0
1085,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-28 23:00:00,0.0,0.0,0.0
1086,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-28 23:00:00,0.0,0.0,0.0
1087,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-28 23:00:00,0.0,0.0,0.0
1088,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-29 13:30:00,152.0,2.0,0.0
1089,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-29 13:30:00,111.0,4.0,1.0
1090,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-29 13:30:00,147.0,0.0,0.0
1091,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-29 13:30:00,84.0,0.0,0.0
1092,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-29 13:30:00,24.0,0.0,0.0
1093,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-29 13:30:00,277.0,5.0,0.0
1094,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-29 13:30:00,58.0,2.0,0.0
1095,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-29 13:30:00,9.0,0.0,0.0
1096,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-29 13:30:00,43.0,1.0,1.0
1097,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-29 13:30:00,48.0,0.0,1.0
1098,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-29 13:30:00,38.0,0.0,1.0
1099,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-29 13:30:00,206.0,1.0,2.0
1100,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-29 13:30:00,3554.0,80.0,125.0
1101,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-29 13:30:00,221.0,0.0,0.0
1102,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-29 13:30:00,16.0,0.0,0.0
1103,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-29 13:30:00,99.0,1.0,0.0
1104,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-29 13:30:00,109.0,3.0,0.0
1105,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-29 13:30:00,9.0,0.0,0.0
1106,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-29 13:30:00,39.0,0.0,0.0
1107,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-29 13:30:00,12.0,0.0,0.0
1108,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-29 13:30:00,6.0,0.0,0.0
1109,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-29 13:30:00,56.0,0.0,0.0
1110,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-29 13:30:00,130.0,1.0,0.0
1111,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-29 13:30:00,96.0,4.0,1.0
1112,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-29 13:30:00,27.0,0.0,0.0
1113,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-29 13:30:00,108.0,0.0,0.0
1114,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-29 13:30:00,27.0,0.0,0.0
1115,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-29 13:30:00,0.0,0.0,0.0
1116,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-29 13:30:00,13.0,0.0,0.0
1117,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-29 13:30:00,55.0,0.0,0.0
1118,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-29 13:30:00,296.0,3.0,0.0
1119,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-29 13:30:00,14.0,0.0,0.0
1120,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-29 13:30:00,7.0,0.0,0.0
1121,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-29 13:30:00,4.0,0.0,0.0
1122,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-29 13:30:00,8.0,0.0,0.0
1123,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-29 13:30:00,1.0,0.0,0.0
1124,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-29 13:30:00,1.0,0.0,0.0
1125,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-29 13:30:00,2.0,0.0,0.0
1126,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-29 13:30:00,1.0,1.0,0.0
1127,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-29 13:30:00,7.0,5.0,0.0
1128,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-29 13:30:00,10.0,0.0,0.0
1129,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-29 13:30:00,7.0,0.0,0.0
1130,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-29 13:30:00,2.0,0.0,0.0
1131,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-29 13:30:00,4.0,0.0,0.0
1132,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-29 13:30:00,1.0,0.0,0.0
1133,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-29 13:30:00,7.0,0.0,0.0
1134,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-29 13:30:00,1.0,0.0,0.0
1135,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-29 13:30:00,1.0,0.0,0.0
1136,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-29 13:30:00,3.0,0.0,0.0
1137,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-29 13:30:00,1.0,0.0,0.0
1138,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-29 13:30:00,1.0,0.0,0.0
1139,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-29 13:30:00,1.0,0.0,0.0
1140,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-29 13:30:00,1.0,0.0,0.0
1141,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-29 13:30:00,4.0,0.0,0.0
1142,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-29 13:30:00,1.0,0.0,0.0
1143,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-29 13:30:00,4.0,0.0,0.0
1144,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-29 13:30:00,1.0,0.0,0.0
1145,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-29 13:30:00,1.0,0.0,0.0
1146,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-29 13:30:00,0.0,0.0,0.0
1147,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-29 13:30:00,0.0,0.0,0.0
1148,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-29 13:30:00,0.0,0.0,0.0
1149,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-29 13:30:00,0.0,0.0,0.0
1150,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-29 13:30:00,0.0,0.0,0.0
1151,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-29 13:30:00,0.0,0.0,0.0
1152,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-29 13:30:00,0.0,0.0,0.0
1153,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-29 13:30:00,0.0,0.0,0.0
1154,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-29 13:30:00,0.0,0.0,0.0
1155,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-29 13:30:00,0.0,0.0,0.0
1156,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-29 14:30:00,152.0,2.0,0.0
1157,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-29 14:30:00,111.0,4.0,1.0
1158,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-29 14:30:00,147.0,1.0,0.0
1159,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-29 14:30:00,84.0,0.0,0.0
1160,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-29 14:30:00,24.0,0.0,0.0
1161,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-29 14:30:00,277.0,5.0,0.0
1162,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-29 14:30:00,58.0,2.0,0.0
1163,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-29 14:30:00,9.0,1.0,0.0
1164,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-29 14:30:00,43.0,0.0,1.0
1165,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-29 14:30:00,48.0,0.0,1.0
1166,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-29 14:30:00,38.0,0.0,1.0
1167,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-29 14:30:00,206.0,1.0,2.0
1168,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-29 14:30:00,3554.0,88.0,125.0
1169,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-29 14:30:00,221.0,0.0,0.0
1170,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-29 14:30:00,16.0,0.0,0.0
1171,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-29 14:30:00,99.0,1.0,0.0
1172,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-29 14:30:00,109.0,3.0,0.0
1173,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-29 14:30:00,9.0,0.0,0.0
1174,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-29 14:30:00,39.0,1.0,0.0
1175,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-29 14:30:00,12.0,0.0,0.0
1176,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-29 14:30:00,6.0,0.0,0.0
1177,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-29 14:30:00,56.0,0.0,0.0
1178,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-29 14:30:00,130.0,1.0,0.0
1179,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-29 14:30:00,96.0,5.0,1.0
1180,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-29 14:30:00,27.0,1.0,0.0
1181,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-29 14:30:00,108.0,1.0,1.0
1182,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-29 14:30:00,27.0,0.0,0.0
1183,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-29 14:30:00,0.0,0.0,0.0
1184,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-29 14:30:00,13.0,0.0,0.0
1185,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-29 14:30:00,55.0,0.0,0.0
1186,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-29 14:30:00,296.0,3.0,0.0
1187,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-29 14:30:00,14.0,0.0,0.0
1188,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-29 14:30:00,7.0,0.0,0.0
1189,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-29 14:30:00,4.0,0.0,0.0
1190,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-29 14:30:00,8.0,0.0,0.0
1191,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-29 14:30:00,1.0,0.0,0.0
1192,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-29 14:30:00,1.0,0.0,0.0
1193,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-29 14:30:00,2.0,0.0,0.0
1194,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-29 14:30:00,1.0,1.0,0.0
1195,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-29 14:30:00,7.0,5.0,0.0
1196,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-29 14:30:00,10.0,0.0,0.0
1197,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-29 14:30:00,7.0,0.0,0.0
1198,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-29 14:30:00,2.0,0.0,0.0
1199,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-29 14:30:00,5.0,0.0,0.0
1200,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-29 14:30:00,1.0,0.0,0.0
1201,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-29 14:30:00,7.0,0.0,0.0
1202,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-29 14:30:00,1.0,0.0,0.0
1203,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-29 14:30:00,1.0,0.0,0.0
1204,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-29 14:30:00,3.0,0.0,0.0
1205,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-29 14:30:00,1.0,0.0,0.0
1206,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-29 14:30:00,1.0,0.0,0.0
1207,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-29 14:30:00,1.0,0.0,0.0
1208,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-29 14:30:00,1.0,0.0,0.0
1209,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-29 14:30:00,4.0,0.0,0.0
1210,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-29 14:30:00,1.0,0.0,0.0
1211,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-29 14:30:00,4.0,0.0,0.0
1212,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-29 14:30:00,1.0,0.0,0.0
1213,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-29 14:30:00,1.0,0.0,0.0
1214,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-29 14:30:00,0.0,0.0,0.0
1215,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-29 14:30:00,0.0,0.0,0.0
1216,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-29 14:30:00,0.0,0.0,0.0
1217,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-29 14:30:00,0.0,0.0,0.0
1218,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-29 14:30:00,0.0,0.0,0.0
1219,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-29 14:30:00,0.0,0.0,0.0
1220,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-29 14:30:00,0.0,0.0,0.0
1221,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-29 14:30:00,0.0,0.0,0.0
1222,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-29 14:30:00,0.0,0.0,0.0
1223,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-29 14:30:00,0.0,0.0,0.0
1224,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-29 21:00:00,200.0,2.0,0.0
1225,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-29 21:00:00,111.0,4.0,1.0
1226,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-29 21:00:00,165.0,1.0,0.0
1227,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-29 21:00:00,101.0,0.0,0.0
1228,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-29 21:00:00,26.0,0.0,0.0
1229,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-29 21:00:00,311.0,6.0,0.0
1230,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-29 21:00:00,78.0,2.0,0.0
1231,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-29 21:00:00,12.0,1.0,0.0
1232,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-29 21:00:00,43.0,0.0,1.0
1233,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-29 21:00:00,65.0,0.0,1.0
1234,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-29 21:00:00,43.0,0.0,1.0
1235,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-29 21:00:00,278.0,2.0,2.0
1236,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-29 21:00:00,4586.0,90.0,162.0
1237,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-29 21:00:00,277.0,0.0,0.0
1238,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-29 21:00:00,16.0,0.0,0.0
1239,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-29 21:00:00,129.0,1.0,0.0
1240,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-29 21:00:00,162.0,4.0,0.0
1241,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-29 21:00:00,14.0,1.0,0.0
1242,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-29 21:00:00,39.0,1.0,0.0
1243,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-29 21:00:00,12.0,0.0,0.0
1244,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-29 21:00:00,6.0,0.0,0.0
1245,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-29 21:00:00,56.0,0.0,0.0
1246,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-29 21:00:00,145.0,1.0,0.0
1247,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-29 21:00:00,101.0,5.0,1.0
1248,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-29 21:00:00,35.0,1.0,0.0
1249,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-29 21:00:00,142.0,1.0,1.0
1250,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-29 21:00:00,27.0,0.0,0.0
1251,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-29 21:00:00,1.0,0.0,0.0
1252,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-29 21:00:00,14.0,0.0,0.0
1253,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-29 21:00:00,55.0,0.0,0.0
1254,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-29 21:00:00,428.0,4.0,0.0
1255,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-29 21:00:00,14.0,0.0,0.0
1256,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-29 21:00:00,11.0,0.0,0.0
1257,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-29 21:00:00,4.0,0.0,0.0
1258,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-29 21:00:00,8.0,0.0,0.0
1259,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-29 21:00:00,1.0,0.0,0.0
1260,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-29 21:00:00,1.0,0.0,0.0
1261,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-29 21:00:00,2.0,0.0,0.0
1262,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-29 21:00:00,1.0,1.0,0.0
1263,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-29 21:00:00,7.0,5.0,0.0
1264,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-29 21:00:00,10.0,0.0,0.0
